"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"N Pe2- Pe7e6- Ph2h3- Pf7f6- Bf1c4- Bf8c5- Pd2d3- Ng8e7- Bc1e3- Bc5e3x Bc4e6x Ke8g8- Be3f4- Pd7d6- Nb1c3- Pc7c6- Pg2g3- Pb7b5- Pf2f4- Nb8d7- Pb2b3- Pa7a6- Bf4g3- Nd7b6- Bg3f2- Pa6a5- Pa2a4- Pb5a4x Pb3a4x Bc8a6- Nc3a4x Nb6a4x Bf2b6- Ba6c8- Bb6a7- Rf8b8- Ba7b6- Bc8d7- Bb6a7- Na4b6- Pf4f5- Nb6c4- Ba7b6- Nc4a3- Bb6a7- Na3c4- Ba7b6- Nc4b6- Ba7b6x Rb8b6x Qd1c1- Rb6b7- Ng1f3- Nb4d3$ Ke1d2- Pc6c5- Qc1e3- Pc5c4- Pg3g4- Pc4c3$ Pf5g6- Bd7g4x Ph3g4x Qd8a5- Qe3a3- Qa5a3x Kd2e3- Qa3a4x Ra1a2- Qa4c2$ Ke3f3- Bc8g4$ Nf3d2- Qc2b2+ Kf3g4x Pf6f5+ Kg4f3- Rf8f6- Kf3f2- Rf6h6-","0","syntax","N","75 5 6 40 76 6 45 44 76 6 64 65 76 6 53 52 76 4 47 26 76 4 54 27 76 6 32 33 76 5 62 45 76 4 23 41 76 4 27 41 81 4 26 44 81 1 46 62 76 4 41 50 76 6 37 36 76 5 15 25 76 6 29 28 76 6 56 57 76 6 21 19 76 6 48 50 76 5 22 37 76 6 16 17 76 6 13 12 76 4 50 57 76 5 37 20 76 4 57 48 76 6 12 11 76 6 8 10 76 6 19 10 81 6 17 10 81 4 30 12 76 5 25 10 81 5 20 10 81 4 48 20 76 4 12 30 76 4 20 13 76 3 54 22 76 4 13 20 76 4 30 37 76 4 20 13 76 5 10 20 76 6 50 51 76 5 20 26 76 4 13 20 76 5 26 9 76 4 20 13 76 5 9 26 76 4 13 20 76 5 26 20 76 4 13 20 81 3 22 20 81 2 31 23 76 3 20 21 76 5 55 49 76 5 18 33 79 1 39 32 76 6 28 27 76 2 23 41 76 6 27 26 76 6 57 58 76 6 26 25 79 6 51 60 76 4 37 58 81 6 65 58 81 2 38 11 76 2 41 9 76 2 11 9 81 1 32 41 76 2 9 10 81 3 7 8 76 2 10 24 79 1 41 49 76 4 30 58 79 5 49 32 76 2 24 16 77 1 49 58 81 6 52 51 77 1 58 49 76 3 54 52 76 1 49 48 76 3 52 68 76"
"Pf2f4- Pf7f5- Pe2e3- Pe7e6- Pd2d3- Qd8g5- Bf1e2- Qg5d8- Pg2g3- Pd7d6- Pe3e4- Ng8f6- Pe4f5x Pe6f5x Bc1g5- Bf8e7- Pd3d4- Be7g5x Be2h5+ Pg5f6- Bh5g6+ Ke8f8- Pf4g5- Nb8c6- Qd1d2- Nc6b4- Pc2c3- Bb4d2$ Ke1d2x Kf8e7- Kd2c1- Nf6e4- Bg6e4x Ne4c5- Nb1d2- Nc5e4- Ng1e2- Ne4c3x Bc1d2- Rh8c8- Ra1c1- Nc3e2x Rc1c8x Be7g5x Kc1b1- Bg5e3+ Kb1c2- Be3d4x Ph2h4- Bd4e5- Pg3g4- Be5b2$ Kc2b3- Bb2d4- Pg4f5- Bd4c3+ Rh1c1- Bc3e5- Pf5e6- Be5d4- Rc1d1- Rc8c6- Rd1d4x Ne2d4x Bd2c3- Rc6c3$ Bc3d4x Nd4f5- Rd1d8$ Ke7d8x Bd4f2- Bf5e6$ Kb3c4- Be6c4$ Kc4b3- Bc4e2+ Kb3c2- Nf5d4- Kc2d3- Nd4f3+","14","path obstruction","Pf2f4- Pf7f5- Pe2e3- Pe7e6- Pd2d3- Qd8g5- Bf1e2- Qg5d8- Pg2g3- Pd7d6- Pe3e4- Ng8f6- Pe4f5x Pe6f5x Bc1g5-","75 6 48 50 76 6 53 51 76 6 40 41 76 6 45 44 76 6 32 33 76 2 38 59 76 4 47 40 76 2 59 38 76 6 56 57 76 6 37 36 76 6 41 42 76 5 62 52 76 6 42 51 81 6 44 51 81 4 23 59 76 4 54 45 76 6 33 34 76 4 45 59 81 4 40 67 77 6 59 52 76 4 67 60 77 1 46 54 76 6 50 59 76 5 22 28 76 2 31 32 76 5 28 18 76 6 24 25 76 4 18 32 79 1 39 32 81 1 54 45 76 1 32 23 76 5 52 42 76 4 60 42 81 5 42 27 76 5 15 32 76 5 27 42 76 5 55 40 76 5 42 25 81 4 23 32 76 3 70 30 76 3 7 23 76 5 25 40 81 3 23 30 81 4 45 59 81 1 23 15 76 4 59 41 77 1 15 24 76 4 41 34 81 6 64 66 76 4 34 43 76 6 57 58 76 4 43 16 79 1 24 17 76 4 16 34 76 6 58 51 76 4 34 25 77 3 63 23 76 4 25 43 76 6 51 44 76 4 43 34 76 3 23 31 76 3 30 28 76 3 31 34 81 5 40 34 81 4 32 25 76 3 28 25 79 4 25 34 81 5 34 51 76 3 31 38 79 1 45 38 81 4 34 48 76 4 51 44 79 1 17 26 76 4 44 26 79 1 26 17 76 4 26 40 77 1 17 24 76 5 51 34 76 1 24 33 76 5 34 49 77"
"Ph2h4- Pf7f6- Pg2g3- Pe7e6- Pd2d3- Ke8e7- Pf2f4- Ke7d6- Pe2e4- Kd6e7- Pg3g4- Pe6e5- Pg4g5- Pf6g5x Pf4g5x Pd7d5- Pe4d5x Nb8c6- Ph4g5x Qd8g5x Pd5c6x Qg5g2- Ke1d2- Qg2h1x Bf1h3- Qh1g1$ Kd2e3- Qg1f1- Pb2b4- Qf1g1- Qd1f1x Qg1f1+ Ke3d4- Qf1g1- Pc2c4- Qg1h2+ Kd4c5- Qh2g3+ Kc5d6- Qg3f4+ Kd6c6x Bc8d7- Kc6c5- Bf8d6- Bh3g2- Bd7c8- Bc1f4x Ng8e7- Pd3d4- Ne7g6- Pd4e5x Pf7f6- Pe5f6$ Ke7f7- Bf4d6- Kf7g6- Pf6g7x Rh8g8- Bg7f8$ Kg6f7- Kc5d4- Ng6f8x Pc4c5- Pc7c6- Pb4b5- Rg8f8x Nb1c3- Nf8d7- Nc3d5- Nd7c5+ Kd4c4- Pc6d5x Nd5b4- Pb7b6- Nb4d5- Kf7e6- Nd5e3- Ke6f7- Ne3d5- Ra8c8-","18","path obstruction","Ph2h4- Pf7f6- Pg2g3- Pe7e6- Pd2d3- Ke8e7- Pf2f4- Ke7d6- Pe2e4- Kd6e7- Pg3g4- Pe6e5- Pg4g5- Pf6g5x Pf4g5x Pd7d5- Pe4d5x Nb8c6- Ph4g5x","75 6 64 66 76 6 53 52 76 6 56 57 76 6 45 44 76 6 32 33 76 1 46 45 76 6 48 50 76 1 45 36 76 6 40 42 76 1 36 45 76 6 57 58 76 6 44 43 76 6 58 59 76 6 52 59 81 6 50 59 81 6 37 35 76 6 42 35 81 5 22 28 76 6 66 59 81 2 38 59 81 6 35 28 81 2 59 56 76 1 39 32 76 2 56 63 81 4 47 65 76 2 63 55 79 1 32 41 76 2 55 47 76 6 16 18 76 2 47 55 76 2 31 47 81 2 55 47 77 1 41 34 76 2 47 55 76 6 24 26 76 2 55 64 77 1 34 27 76 2 64 57 77 1 27 36 76 2 57 50 77 1 36 28 81 4 30 37 76 1 28 27 76 4 54 36 76 4 65 56 76 4 37 30 76 4 23 50 81 5 62 45 76 6 33 34 76 5 45 60 76 6 34 43 81 6 53 52 76 6 43 52 79 1 45 53 76 4 50 36 76 1 53 60 76 6 52 61 81 3 70 62 76 4 61 54 79 1 60 53 76 1 27 34 76 5 60 54 81 6 26 27 76 6 29 28 76 6 18 19 76 3 62 54 81 5 15 25 76 5 54 37 76 5 25 35 76 5 37 27 77 1 34 26 76 6 28 35 81 5 35 18 76 6 21 20 76 5 18 35 76 1 53 44 76 5 35 41 76 1 44 53 76 5 41 35 76 3 14 30 76"
"Pg2g4- Ph7h5- Ph2h3- Pg5g4- Ph3g4x Pd7d5- Pd2d4- Pf7f5- Pe2e3- Pf5g4x Bf1g2- Pe7e6- Pf2f3- Ng8f6- Ng1e2- Pc7c6- Ne2f4- Pe6e5- Nf4h5x Qd8b6- Nb1d2- Qb6c7- Nd2b3- Nb8a6- Nb3c5- Qc7b6- Nh5f6$ Rh8h6- Nf6g4x Pf5g4x Pf3g4x Pf5g4x Bg2d5x Pb7b6- Bd5g2- Pe5e4- Ng4h6x Qb6a5+ Ke1f1- Pe4e3x Nh6f5- Na6b4- Pc2c3- Nb4d5- Qd1g4- Nd5f4- Bc1f4x Bc8f5x Bf4b8- Bf5g4+ Kf1f2- Bf8d6- Nb3d4- Ra8b8x Ph3g4x Rb8b2x Bg2e4- Bd6e7- Be4f5- Be7h4+ Kf2e3x Rb2b5- Bf5d7+ Ke8d7x Pg4g5- Bh4g5$ Ke3e4- Bg5h6- Ra1b1- Bh6g5+ Ke4f4- Rb5e5- Ph3h4- Bg5f4x Ph4h5- Bf4e5+ Kf4e3- Be5d6- Bd7a4- Re5h5x","3","path obstruction","Pg2g4- Ph7h5- Ph2h3- Pg5g4-","75 6 56 58 76 6 69 67 76 6 64 65 76 6 59 58 76 6 65 58 81 6 37 35 76 6 32 34 76 6 53 51 76 6 40 41 76 6 51 58 81 4 47 56 76 6 45 44 76 6 48 49 76 5 62 52 76 5 55 40 76 6 29 28 76 5 40 50 76 6 44 43 76 5 50 67 81 2 38 20 76 5 15 32 76 2 20 29 76 5 32 17 76 5 22 12 76 5 17 27 76 2 29 20 76 5 67 52 79 3 70 68 76 5 52 58 81 6 51 58 81 6 49 58 81 6 51 58 81 4 56 35 81 6 21 20 76 4 35 56 76 6 43 42 76 5 58 68 81 2 20 11 77 1 39 47 76 6 42 41 81 5 68 51 76 5 12 18 76 6 24 25 76 5 18 35 76 2 31 58 76 5 35 50 76 4 23 50 81 4 30 51 81 4 50 22 76 4 51 58 77 1 47 48 76 4 54 36 76 5 17 34 76 3 14 22 81 6 65 58 81 3 22 16 81 4 56 42 76 4 36 45 76 4 42 51 76 4 45 66 77 1 48 41 81 3 16 19 76 4 51 37 77 1 46 37 81 6 58 59 76 4 66 59 79 1 41 42 76 4 59 68 76 3 7 15 76 4 68 59 77 1 42 50 76 3 19 43 76 6 65 66 76 4 59 50 81 6 66 67 76 4 50 43 77 1 50 41 76 4 43 36 76 4 37 10 76 3 43 67 81"
"Pd2d4- Pc7c5- Ph2h3- Qd8a5+ Qd1d2- Pc5d4x Pe2e3- Qa5b6- Pc2c3- Pd4c3$ Bf1e2- Qc3b2x Pg2g3- Qb2a1$ Ke1f1- Qa1b1x Be2d1- Qb1a2x Pg3g4- Qa2a1- Ph3h4- Qa1b1+ Kf1g2- Pd7d6- Qd2e2- Pe7e5- Ph4h5- Pe5e4- Pg4g5- Pe4d3- Pg5g6- Bf8e7- Qe2d3x Qb1d3$ Kg2f1- Qd3d2+ Kf1g2- Qd2d3+ Kg2g3- Qd3f3+ Kg3f3x Pd6d5- Qd3d2- Pd5d4+ Kf3e4- Pd4e3x Pf2e3x Qd3e3$ Ke4e3x Be7c5- Ke3e4- Nb8c6- Ng1e2- Nc6e5+ Ke4d3- Pb7b5- Kd3c2- Qd3d2x Bd1e2- Qd2e2x Kc2b3- Qe2f2+ Kb3a4- Ne5d7- Rh1d1- Nd7e5- Rd1e1- Ne5d3- Re1e2- Ng8f6- Pe3e4- Nd3f2- Pe4e5- Nf6d5- Bc1e3- Nd5b4+ Ka4b5x Nf2d3- Ne2c3- Nb4c2-","9","piece logic","Pd2d4- Pc7c5- Ph2h3- Qd8a5+ Qd1d2- Pc5d4x Pe2e3- Qa5b6- Pc2c3- Pd4c3$","75 6 32 34 76 6 29 27 76 6 64 65 76 2 38 11 77 2 31 32 76 6 27 34 81 6 40 41 76 2 11 20 76 6 24 25 76 6 34 25 79 4 47 40 76 2 25 16 81 6 56 57 76 2 16 7 79 1 39 47 76 2 7 15 81 4 40 31 76 2 15 8 81 6 57 58 76 2 8 7 76 6 65 66 76 2 7 15 77 1 47 56 76 6 37 36 76 2 32 40 76 6 45 43 76 6 66 67 76 6 43 42 76 6 58 59 76 6 42 33 76 6 59 60 76 4 54 45 76 2 40 33 81 2 15 33 79 1 56 47 76 2 33 32 77 1 47 56 76 2 32 33 77 1 56 57 76 2 33 49 77 1 57 49 81 6 36 35 76 2 33 32 76 6 35 34 77 1 49 42 76 6 34 41 81 6 48 41 81 2 33 41 79 1 42 41 81 4 45 27 76 1 41 42 76 5 22 28 76 5 55 40 76 5 28 43 77 1 42 33 76 6 21 19 76 1 33 24 76 2 33 32 81 4 31 40 76 2 32 40 81 1 24 17 76 2 40 48 77 1 17 10 76 5 43 37 76 3 63 31 76 5 37 43 76 3 31 39 76 5 43 33 76 3 39 40 76 5 62 52 76 6 41 42 76 5 33 48 76 6 42 43 76 5 52 35 76 4 23 41 76 5 35 18 77 1 10 19 81 5 48 33 76 5 40 25 76 5 18 24 76"
"Pb2b4- Pg7g6- Bc1b2- Pe7e5- Pa2a3- Bf8b4x Pa3b4x Ra8a1x Qd1a1x Pe5e4- Pf2f3- Ng8f6- Pf3e4x Ke8g8- Pg2g3- Nf6e4x Ng1h3- Pb7b6- Pe2e3- Bc8b7- Pd2d3- Ne4f6- Pe3e4- Pd7d6- Pc2c3- Bb7e4x Pd3d4- Qd8b8- Pd4d5- Rf8e8- Bf1e2- Pc7c6- Nh3g2- Pc6d5x Nb1a3- Nb8c6- Ke1g1- Nc6b4x Be2d3- Be4d3x Bb2c1- Nb4d3x Rf1d3x Pd5d4- Bc1e3- Pd4e3x Rd3e3x Qb8d8- Be3d4- Qd8f6- Re3f3- Re8e6- Pc3c4- Pb6b5- Pc4b5x Be4d5- Rf3e3- Re6e2x Kg1h1- Re2e3- Rf1e1- Re3e2- Re1e2x Ra8e8- Re2c2- Re8e2- Rc2e2x Re2f2- Re2f2x Rf2h2x Pb5b6- Rh2h3- Pb6b7- Rh3g3x Rb7b8+ Kg8g7- Rb8b1- Rg3g6- Rb1f1- Rg6g4-","7","path obstruction","Pb2b4- Pg7g6- Bc1b2- Pe7e5- Pa2a3- Bf8b4x Pa3b4x Ra8a1x","75 6 16 18 76 6 61 60 76 4 23 16 76 6 45 43 76 6 8 9 76 4 54 18 81 6 9 18 81 3 14 7 81 2 31 7 81 6 43 42 76 6 48 49 76 5 62 52 76 6 49 42 81 1 46 62 76 6 56 57 76 5 52 42 81 5 55 65 76 6 21 20 76 6 40 41 76 4 30 21 76 6 32 33 76 5 42 52 76 6 41 42 76 6 37 36 76 6 24 25 76 4 21 42 81 6 33 34 76 2 38 22 76 6 34 35 76 3 54 46 76 4 47 40 76 6 29 28 76 5 65 56 76 6 28 35 81 5 15 9 76 5 22 28 76 1 39 55 76 5 28 18 81 4 40 33 76 4 42 33 81 4 16 23 76 5 18 33 81 3 47 33 81 6 35 34 76 4 23 41 76 6 34 41 81 3 33 41 81 2 22 38 76 4 41 34 76 2 38 52 76 3 41 49 76 3 46 44 76 6 25 26 76 6 20 19 76 6 26 19 81 4 42 35 76 3 49 41 76 3 44 40 81 1 55 63 76 3 40 41 76 3 47 39 76 3 41 40 76 3 39 40 81 3 14 46 76 3 40 24 76 3 46 40 76 3 24 40 81 3 40 48 76 3 40 48 81 3 48 64 81 6 19 20 76 3 64 65 76 6 20 21 76 3 65 57 81 3 21 22 77 1 62 61 76 3 22 15 76 3 57 60 76 3 15 47 76 3 60 58 76"
"Pg2g4- Pb7b6- Pd2d4- Bc8b7- Nb1c3- Pe7e6- Ph2h3- Bf8b4- Pe2e4- Bb4c3$ Pb2c3x Bb7e4x Ng1e2- Be4h1x Bf1g2- Bh1g2x Ra1b1- Bg2h1- Pf2f4- Bh1d5- Qd1d3- Bd5b3- Pa2b3x Pc7c5- Pd4c5x Nb8c6- Ne2g3- Nc6d4- Qd3b5- Pa7a6- Qb5a6x Pd7d5- Bc1a3- Qd8a5+ Ke1f1- Qa5a6x Rb1d1- Nd4e6- Pf4f5- Ne6d4+ Kf1g1- Nd4b5- Pc3c4- Pd5c4x Pb3c4x Qa6c4x Rd1c1- Qc4d4+ Kg1h2- Qd4e4+ Kh2h1- Qe4c4+ Kh1g1- Qc4e4- Rc1d1- Qe4e3- Qa6c4- Qe3f3+ Kg1h1- Qf3d1+ Kh1h2- Qd1f3+ Kh2g1- Qf3f4+ Kg1h2- Qf4d2+ Kh2g1- Qd2f4+ Kg1f1- Qf4f5x Qc4h4- Qf5c2x Qh4e1+ Qc2b2- Rc1e1- Qb2d4+ Kf1f2- Rh8e8+ Kf2g1- Qd4d2+","33","path obstruction","Pg2g4- Pb7b6- Pd2d4- Bc8b7- Nb1c3- Pe7e6- Ph2h3- Bf8b4- Pe2e4- Bb4c3$ Pb2c3x Bb7e4x Ng1e2- Be4h1x Bf1g2- Bh1g2x Ra1b1- Bg2h1- Pf2f4- Bh1d5- Qd1d3- Bd5b3- Pa2b3x Pc7c5- Pd4c5x Nb8c6- Ne2g3- Nc6d4- Qd3b5- Pa7a6- Qb5a6x Pd7d5- Bc1a3- Qd8a5+","75 6 56 58 76 6 21 20 76 6 32 34 76 4 30 21 76 5 15 25 76 6 45 44 76 6 64 65 76 4 54 18 76 6 40 42 76 4 18 25 79 6 16 25 81 4 21 42 81 5 55 40 76 4 42 63 81 4 47 56 76 4 63 56 81 3 7 15 76 4 56 63 76 6 48 50 76 4 63 35 76 2 31 33 76 4 35 17 76 6 8 17 81 6 29 27 76 6 34 27 81 5 22 28 76 5 40 57 76 5 28 34 76 2 33 19 76 6 13 12 76 2 19 12 81 6 37 35 76 4 23 9 76 2 38 11 77 1 39 47 76 2 11 12 81 3 15 31 76 5 34 44 76 6 50 51 76 5 44 34 77 1 47 55 76 5 34 19 76 6 25 26 76 6 35 26 81 6 17 26 81 2 12 26 81 3 31 23 76 2 26 34 77 1 55 64 76 2 34 42 77 1 64 63 76 2 42 26 77 1 63 55 76 2 26 42 76 3 23 31 76 2 42 41 76 2 12 26 76 2 41 49 77 1 55 63 76 2 49 31 77 1 63 64 76 2 31 49 77 1 64 55 76 2 49 50 77 1 55 64 76 2 50 32 77 1 64 55 76 2 32 50 77 1 55 47 76 2 50 51 81 2 26 66 76 2 51 24 81 2 66 39 77 2 24 16 76 3 23 39 76 2 16 34 77 1 47 48 76 3 70 46 77 1 48 55 76 2 34 32 77"
"Pg2g4- Pg7g5- Ph2h3- Pe7e5- Pd2d3- Pc7c6- Pc2c3- Pd7d6- Bc1g5x Pg5g4x Qd1c2- Bc8e6- Bg5c1- Ph7h5- Ph3h4- Bf8e7- Ph4g5- Pb7b5- Bf1h3- Be6a2x Pg5f6- Be7f6x Pg4g5- Pd6d5- Pg5f6x Ph5h4- Ph6g7- Ba2a1x Bc1d2- Ke8g8- Pe2e3- Ba1g7x Pe3e4- Bg7f6x Ng1f3- Bf6h4+ Ke1f1- Bh4f2x Bd2g5- Bf2g3+ Kf1e2- Bg3g7- Qc2f2- Bg7f6- Pg5g6- Pd5e4x Rh1h3- Qd8e7- Pg6g7+ Kg8g7x Qf2f5- Nb8d7- Qf5h3- Nd7c5- Qh3h7+ Kg7h7x Rh3h7$ Kh7g8- Qh7h8+ Kg8h8x Nf3e5x Nc5e6- Ne5d7- Ne6d4+ Ke2f1- Nd4c2- Nd7e5- Nc2e3+ Kf1e1- Ne3d1x Ke1d1x Ne6d8- Ne5g4- Nd8e6- Ng4e5- Ne6g5- Kd1e1- Ng5h7- Ne5g6- Nh7f6-","9","path obstruction","Pg2g4- Pg7g5- Ph2h3- Pe7e5- Pd2d3- Pc7c6- Pc2c3- Pd7d6- Bc1g5x Pg5g4x","75 6 56 58 76 6 61 59 76 6 64 65 76 6 45 43 76 6 32 33 76 6 29 28 76 6 24 25 76 6 37 36 76 4 23 59 81 6 59 58 81 2 31 24 76 4 30 44 76 4 59 23 76 6 69 67 76 6 65 66 76 4 54 45 76 6 66 59 76 6 21 19 76 4 47 65 76 4 44 8 81 6 59 52 76 4 45 52 81 6 58 59 76 6 36 35 76 6 59 52 81 6 67 66 76 6 68 61 76 4 8 7 81 4 23 32 76 1 46 62 76 6 40 41 76 4 7 61 81 6 41 42 76 4 61 52 81 5 55 49 76 4 52 66 77 1 39 47 76 4 66 48 81 4 32 59 76 4 48 57 77 1 47 40 76 4 57 61 76 2 24 48 76 4 61 52 76 6 59 60 76 6 35 42 81 3 63 65 76 2 38 45 76 6 60 61 77 1 62 61 81 2 48 51 76 5 22 37 76 2 51 65 76 5 37 27 76 2 65 69 77 1 61 69 81 3 65 69 79 1 69 62 76 2 69 70 77 1 62 70 81 5 49 43 81 5 27 44 76 5 43 37 76 5 44 34 77 1 40 47 76 5 34 24 76 5 37 43 76 5 24 41 77 1 47 39 76 5 41 31 81 1 39 31 81 5 44 38 76 5 43 58 76 5 38 44 76 5 58 43 76 5 44 59 76 1 31 39 76 5 59 69 76 5 43 60 76 5 69 52 76"
"Pc2c4- Pe7e5- Bc1d2- Qd8f6- Pe2e3- Nb8c6- Bf1b5- Ng8f6- Ng1f3- Pe5e4- Nf3d4- Pd7d5- Nd4f5- Nc6d4- Bd2c3- Pd5c4x Pb2b3- Pc4b3x Qd1b3x Bc8f5x Qb3b7x Ke8g8- Nb1a3- Bf5d3- Bd2f4- Pa7a5- Qb7b5- Pc7c6- Qb5b8- Qf6d8- Pg2g4- Qd8b8x Pg4g5- Pc6c5- Na3c4- Pf7f6- Bf4d6- Nd4e6- Nc4e5- Ne6g5x Ph2h4- Pf6e5x Ph4g5x Ng5h3- Rh1h4- Nh3f4- Rh4g4- Qb8d6x Pe3f4x Nf4d3+ Ke1e2- Nd3c1+ Ke2d3- Nc1d3x Ra1d1- Nd3c1+ Rd1c1x Pa5a4- Rc1c2- Pa4b3- Pa2b3x Rf8c8- Rc2c1- Rc8c1+ Rg4c8$ Rc1c8x Ph2h3- Rc8c3x Kd3c3x Rc3b3x Qb5b3x Ra8a5+ Kc3d2- Ra5b5- Ne5f3- Rb5b3$ Kd2c3- Pc5c4- Nf3e5- Pc4c3-","2","path obstruction","Pc2c4- Pe7e5- Bc1d2-","75 6 24 26 76 6 45 43 76 4 23 32 76 2 38 52 76 6 40 41 76 5 22 28 76 4 47 19 76 5 62 52 76 5 55 49 76 6 43 42 76 5 49 34 76 6 37 35 76 5 34 51 76 5 28 34 76 4 32 25 76 6 35 26 81 6 16 17 76 6 26 17 81 2 31 17 81 4 30 51 81 2 17 21 81 1 46 62 76 5 15 9 76 4 51 33 76 4 32 50 76 6 13 11 76 2 21 19 76 6 29 28 76 2 19 22 76 2 52 38 76 6 56 58 76 2 38 22 81 6 58 59 76 6 28 27 76 5 9 26 76 6 53 52 76 4 50 36 76 5 34 44 76 5 26 43 76 5 44 59 81 6 64 66 76 6 52 43 81 6 66 59 81 5 59 65 76 3 63 66 76 5 65 50 76 3 66 58 76 2 22 36 81 6 41 50 81 5 50 33 77 1 39 40 76 5 33 23 77 1 40 33 76 5 23 33 81 3 7 31 76 5 33 23 77 3 31 23 81 6 11 10 76 3 23 24 76 6 10 17 76 6 8 17 81 3 54 30 76 3 24 23 76 3 30 23 77 3 58 30 79 3 23 30 81 6 64 65 76 3 30 25 81 1 33 25 81 3 25 17 81 2 19 17 81 3 14 11 77 1 25 32 76 3 11 19 76 5 43 49 76 3 19 17 79 1 32 25 76 6 27 26 76 5 49 43 76 6 26 25 76"
"Pg2g4- Pf7f6- Ng1f3- Pe7e5- Pd2d4- Nb8c6- Pd4e5x Nc6e5x Pe2e3- Ne5c4- Bf1c4x Bf8d6- Pb2b3- Bd6b4+ Bc1d2- Ng8e7- Bd2c3- Ne7d5- Bc3b4x Ke8g8- Bb4c3- Pd7d6- Bc3a5- Nd5c3- Ba5d2- Bc8e6- Nb1c3x Pf6f5- Bd2c3x Pf5f4- Bc3e1- Pc7c5- Be1d2- Qd8f6- Pe3e4- Ne5d7- Nc3d5- Pc5d4- Bd2c3- Nd7e5- Pc2c4- Ne5g4- Bc3d2- Ng4e3- Bd2e3x Qf6b2- Be3d4x Qb2d4x Pf2f3- Qd4d1$ Ke1d1x Rf8e8- Ra1c1- Be6d7- Rc1c5- Re8e7- Bc5e7x Re7e7- Kd1d2- Ra8e8- Be7b4- Re8e7- Ph2h3- Bd7e8- Rc5d5- Be8c6- Pe4e5- Bc6d7- Bb4c3- Bd7c6- Bc3d2- Pb7b5- Bd4c3- Pa7a5- Bc3g7x Re7b7- Kd2c3- Bc6d5$ Kc3d4- Bd5c4x","19","pseudolegal","Pg2g4- Pf7f6- Ng1f3- Pe7e5- Pd2d4- Nb8c6- Pd4e5x Nc6e5x Pe2e3- Ne5c4- Bf1c4x Bf8d6- Pb2b3- Bd6b4+ Bc1d2- Ng8e7- Bd2c3- Ne7d5- Bc3b4x Ke8g8-","75 6 56 58 76 6 53 52 76 5 55 49 76 6 45 43 76 6 32 34 76 5 22 28 76 6 34 43 81 5 28 43 81 6 40 41 76 5 43 26 76 4 47 26 81 4 54 36 76 6 16 17 76 4 36 18 77 4 23 32 76 5 62 45 76 4 32 25 76 5 45 35 76 4 25 18 81 1 46 62 76 4 18 25 76 6 37 36 76 4 25 11 76 5 35 25 76 4 11 32 76 4 30 44 76 5 15 25 81 6 52 51 76 4 32 25 81 6 51 50 76 4 25 39 76 6 29 27 76 4 39 32 76 2 38 52 76 6 41 42 76 5 43 37 76 5 25 35 76 6 27 34 76 4 32 25 76 5 37 43 76 6 24 26 76 5 43 58 76 4 25 32 76 5 58 41 76 4 32 41 81 2 52 16 76 4 41 34 81 2 16 34 81 6 48 49 76 2 34 31 79 1 39 31 81 3 54 46 76 3 7 23 76 4 44 37 76 3 23 27 76 3 46 45 76 4 27 45 81 3 45 45 76 1 31 32 76 3 14 46 76 4 45 18 76 3 46 45 76 6 64 65 76 4 37 46 76 3 27 35 76 4 46 28 76 6 42 43 76 4 28 37 76 4 18 25 76 4 37 28 76 4 25 32 76 6 21 19 76 4 34 25 76 6 13 11 76 4 25 61 81 3 45 21 76 1 32 25 76 4 28 35 79 1 25 34 76 4 35 26 81"
