"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"Pe2e3 Ng8f6 Pc2c4 Pe7e5 Pa2a3 Bf8c5 Nb1c3 Pc7c6 Pb2b4 Pd7d6 Pb4c5 Pb7b6 Pc5b6 Ke8f8 Pd2d4 Pe5d4 Pe3d4 Bc5b4 Bc1d2 Qd8a5 Bd2b4 Qa5b4 Nc3d5 Qb4c4 Qd1d4 Qc4d5 Pa3b4 Nb8c6 Bf1e2 Nc6d4 Be2h5 Pg7g6 Bh5f3 Pg6g5 Ng1h3 Ph7h6 Ke1g1 Pd6d5 Bf3d5 Nf6d5 Nh3g5 Ph6g5 Kg1h1 Nd5b4 Ra1a7 Bc8e6 Ra7a8 Kf8e7 Ra8h8 Nb4c2 Rh8h4 Pg5h4 Pg2g4 Be6g4 Kh1g1 Bg4f3 Rf1f3 Ph4h3 Ra8g8 Ke7d6 Rg8h8 Bb4d2 Kg1f1 Pf7f5 Rf3d3 Bd2e3 Rd3e3 Rd4d1 Kf1e2 Pf5f4 Ke2f3 Kd6e5 Re3e2 Ke5d4 Re2e3 Kd4e3 Rh8h3 Ke3f2 Rh3h2 Kf2e1","17","pseudolegal","Pe2e3 Ng8f6 Pc2c4 Pe7e5 Pa2a3 Bf8c5 Nb1c3 Pc7c6 Pb2b4 Pd7d6 Pb4c5 Pb7b6 Pc5b6 Ke8f8 Pd2d4 Pe5d4 Pe3d4 Bc5b4","75 6 40 41 5 62 52 6 24 26 6 45 43 6 8 9 4 54 27 5 15 25 6 29 28 6 16 18 6 37 36 6 18 27 6 21 20 6 27 20 1 46 54 6 32 34 6 43 34 6 41 34 4 27 18 4 23 32 2 38 11 4 32 18 2 11 18 5 25 35 2 18 26 2 31 34 2 26 35 6 9 18 5 22 28 4 47 40 5 28 34 4 40 67 6 61 60 4 67 49 6 60 59 5 55 65 6 69 68 1 39 55 6 36 35 4 49 35 5 52 35 5 65 59 6 68 59 1 55 63 5 35 18 3 7 13 4 30 44 3 13 14 1 54 45 3 14 70 5 18 24 3 70 66 6 59 66 6 56 58 4 44 58 1 63 55 4 58 49 3 47 49 6 66 65 3 14 62 1 45 36 3 62 70 4 18 32 1 55 47 6 53 51 3 49 33 4 32 41 3 33 41 3 34 31 1 47 40 6 51 50 1 40 49 1 36 43 3 41 40 1 43 34 3 40 41 1 34 41 3 70 65 1 41 48 3 65 64 1 48 39"
"Pa2a4 Pe7e5 Pb2b3 Bf8e7 Bc1b2 Be7f6 Ph2h4 Pd7d5 Pe2e3 Nb8d7 Pd2d4 Pe5d4 Pe3d4 Bf6d4 Ng1e2 Bd4b2 Nb1d2 Bb2a1 Ne2d4 Ba1d4 Pg2g3 Bd4b2 Nd2b3 Bb2e5 Pf2f4 Be5f6 Qd1e2 Bc8e6 Qe2b5 Pc7c6 Qb5e2 Qd8a5 Qe2e3 Qa5c3 Qe3c3 Be6g4 Qc3b2 Bg4e6 Bf1c4 Be6c4 Nb3d2 Bc4e6 Bc4e2 Pf7f6 Pg3g4 Be6g4 Nd2f3 Bg4f3 Be2f3 Be4f3 Rh1g1 Ra8d8 Ke1d1 Ph7h6 Rg1e1 Rh8h7 Re1e2 Pg7g5 Ph4g5 Pf6g5 Re2h2 Pg5f4 Rh2h3 Ke8f8 Rh3g3 Pf4f3 Kd1d2 Pf3f2 Rg3f3 Rd8e8 Rf3f2 Re8e3 Kd2c3 Be5d4 Kc3d3 Re3e6 Kd3d4 Re6d6 Kd4c5 Rd6b6","22","path obstruction","Pa2a4 Pe7e5 Pb2b3 Bf8e7 Bc1b2 Be7f6 Ph2h4 Pd7d5 Pe2e3 Nb8d7 Pd2d4 Pe5d4 Pe3d4 Bf6d4 Ng1e2 Bd4b2 Nb1d2 Bb2a1 Ne2d4 Ba1d4 Pg2g3 Bd4b2 Nd2b3","75 6 8 10 6 45 43 6 16 17 4 54 45 4 23 16 4 45 52 6 64 66 6 37 35 6 40 41 5 22 37 6 32 34 6 43 34 6 41 34 4 52 34 5 55 40 4 34 16 5 15 32 4 16 7 5 40 34 4 7 34 6 56 57 4 34 16 5 32 17 4 16 43 6 48 50 4 43 52 2 31 40 4 30 44 2 40 19 6 29 28 2 19 40 2 38 11 2 40 41 2 11 25 2 41 25 4 44 58 2 25 16 4 58 44 4 47 26 4 44 26 5 17 32 4 26 44 4 26 40 6 53 52 6 57 58 4 44 58 5 32 49 4 58 49 4 40 49 4 42 49 3 63 55 3 14 38 1 39 31 6 69 68 3 55 39 3 70 69 3 39 40 6 61 59 6 66 59 6 52 59 3 40 64 6 59 50 3 64 65 1 46 54 3 65 57 6 50 49 1 31 32 6 49 48 3 57 49 3 38 46 3 49 48 3 46 41 1 32 25 4 43 34 1 25 33 3 41 44 1 33 34 3 44 36 1 34 27 3 36 20"
"Pg2g3 Pe7e5 Pf2f4 Pe5f4 Pg3f4 Bf8c5 Pe2e4 Ng8f6 Pe4e5 Pd7d6 Ng1f3 Pd6e5 Bf1c4 Pe5f4 Pd2d4 Bc5d4 Nf3d4 Ke8g8 Ke1g1 Bc8g4 Nd4f3 Bg4f3 Qd1f3 Bc5d4 Kg1h1 Qd8d3 Qf3d3 Nb8c6 Nb1c3 Bd4c3 Ra1b1 Nc6b4 Qd3d4 Nb4c2 Rb1d1 Nc2d4 Rd1d4 Nf6e4 Rd4e4 Nc3e4 Bc1f4 Ra8d8 Bf4c7 Ne4c5 Rf1d1 Rd8d1 Rd1c1 Rf8c8 Bc7e5 Rc8c1 Kh1h2 Rc1c2 Kh2g3 Nc5a4 Be5d6 Pb7b6 Pa2a3 Na4c3 Kg3g4 Nc3e2 Kg4f5 Ne2g1 Kf5e5 Rc2b2 Ke5e4 Rb2b1 Ke4d4 Kg8f7 Pa3a4 Pa7a5 Kd4c5 Pb6c5 Kc5b5 Kf7f6 Kb5c5 Pg7g5 Kc5d4 Ph7h5 Kd4e4 Ph5h4","23","pseudolegal","Pg2g3 Pe7e5 Pf2f4 Pe5f4 Pg3f4 Bf8c5 Pe2e4 Ng8f6 Pe4e5 Pd7d6 Ng1f3 Pd6e5 Bf1c4 Pe5f4 Pd2d4 Bc5d4 Nf3d4 Ke8g8 Ke1g1 Bc8g4 Nd4f3 Bg4f3 Qd1f3 Bc5d4","75 6 56 57 6 45 43 6 48 50 6 43 50 6 57 50 4 54 27 6 40 42 5 62 52 6 42 43 6 37 36 5 55 49 6 36 43 4 47 26 6 43 50 6 32 34 4 27 34 5 49 34 1 46 62 1 39 55 4 30 58 5 34 49 4 58 49 2 31 49 4 27 34 1 55 63 2 38 33 2 49 33 5 22 28 5 15 25 4 34 25 3 7 15 5 28 18 2 33 34 5 18 24 3 15 31 5 24 34 3 31 34 5 52 42 3 34 42 5 25 42 4 23 50 3 14 38 4 50 29 5 42 27 3 47 31 3 38 31 3 31 23 3 54 30 4 29 43 3 30 23 1 63 64 3 23 24 1 64 57 5 27 10 4 43 36 6 21 20 6 8 9 5 10 25 1 57 58 5 25 40 1 58 51 5 40 55 1 51 43 3 24 16 1 43 42 3 16 15 1 42 34 1 62 53 6 9 10 6 13 11 1 34 27 6 20 27 1 27 19 1 53 52 1 19 27 6 61 59 1 27 34 6 69 67 1 34 42 6 67 66"
"Ng1h3 Pa7a5 Pe2e3 Pc7c6 Pg2g4 Pd7d5 Pg4g5 Pe7e6 Pa2a3 Pb7b6 Nb1c3 Pd5d4 Nc3e2 Pd4e3 Pd2e3 Pc6c5 Ne2g3 Bc8a6 Pf2f3 Qd8g5 Pf3f4 Qg5e3 Bc1e3 Pe6e5 Pf4e5 Pc5c4 Ph2h4 Ba6f1 Rh1f1 Pb6b5 Rf1f7 Ke8f7 Ra1f1 Kf7e7 Ke1d2 Bf8h6 Kd2e1 Bh6g5 Ke1d1 Bg5h4 Ng3h1 Bh4g5 Pe5d6 Ke7d6 Nh1f2 Bg5d8 Qd1h5 Kd6e7 Qh5h7 Ke7f8 Qh7h8 Kf8e7 Rf1e1 Bd8f6 Qh8g7 Bf6g7 Be3g5 Bg7f6 Bg5f6 Ng8f6 Kd1c1 Nf6g4 Pb2b3 Pc4b3 Pa3a4 Pb5a4 Nf2g4 Ke7d7 Ng4e5 Kd7d6 Ne5g4 Kd6d7 Kc1d2 Kd7c6 Ph4h5 Kc6d6 Ph5h6 Pa4a3 Kd2e2 Kd6e7","21","path obstruction","Ng1h3 Pa7a5 Pe2e3 Pc7c6 Pg2g4 Pd7d5 Pg4g5 Pe7e6 Pa2a3 Pb7b6 Nb1c3 Pd5d4 Nc3e2 Pd4e3 Pd2e3 Pc6c5 Ne2g3 Bc8a6 Pf2f3 Qd8g5 Pf3f4 Qg5e3","75 5 55 65 6 13 11 6 40 41 6 29 28 6 56 58 6 37 35 6 58 59 6 45 44 6 8 9 6 21 20 5 15 25 6 35 34 5 25 40 6 34 41 6 32 41 6 28 27 5 40 57 4 30 12 6 48 49 2 38 59 6 49 50 2 59 41 4 23 41 6 44 43 6 50 43 6 27 26 6 64 66 4 12 47 3 63 47 6 20 19 3 47 53 1 46 53 3 7 47 1 53 45 1 39 32 4 54 68 1 32 39 4 68 59 1 39 31 4 59 66 5 57 63 4 66 59 6 43 36 1 45 36 5 63 48 4 59 38 2 31 67 1 36 45 2 67 69 1 45 54 2 69 70 1 54 45 3 47 39 4 38 52 2 70 61 4 52 61 4 41 59 4 61 52 4 59 52 5 62 52 1 31 23 5 52 58 6 16 17 6 26 17 6 9 10 6 19 10 5 48 58 1 45 37 5 58 43 1 37 36 5 43 58 1 36 37 1 23 32 1 37 28 6 66 67 1 28 36 6 67 68 6 10 9 1 32 40 1 36 45"
"Pe2e4 Pc7c6 Pe4e5 Pd7d5 Qd1f3 Bc8f5 Bf1d3 Ng8h6 Ph2h3 Pg7g5 Ph3h4 Pg5h4 Pg2g3 Ph4g3 Pf2f4 Pg3g2 Rh1g1 Rh8g8 Pd2d4 Bf5d3 Rg1g2 Rg8g2 Bc1d2 Bd3f1 Ke1f1 Qd8d4 Bd2e3 Qd4e3 Nb1c3 Nh6f5 Qf3f5 Qe3f5 Kf1f2 Nf5d4 Kf2e1 Nd4c2 Ke1d2 Nc2a1 Nc3d5 Qf5d5 Ng5f7 Ke8f7 Nf7e5 Kf7g7 Ne5g4 Pc6c5 Ng4e3 Na1c2 Kd2c2 Nb8c6 Pa2a4 Nc6d4 Kc2d2 Nd4b3 Kd2c2 Nb3d4 Kc2d2 Nd4f3 Kd2c2 Nf3d4 Kc2c3 Nd4b5 Kc3d4 Nb5d4 Kd4d5 Nd4f5 Kd5e5 Ra8e8 Ke5f5 Re8e2 Kf5g4 Re2e3 Pf4f5 Re3f3 Kg4g5 Kg7f7 Pf5f6 Rf3f6 Kg5f4 Kf7e6","14","path obstruction","Pe2e4 Pc7c6 Pe4e5 Pd7d5 Qd1f3 Bc8f5 Bf1d3 Ng8h6 Ph2h3 Pg7g5 Ph3h4 Pg5h4 Pg2g3 Ph4g3 Pf2f4","75 6 40 42 6 29 28 6 42 43 6 37 35 2 31 49 4 30 51 4 47 33 5 62 68 6 64 65 6 61 59 6 65 66 6 59 66 6 56 57 6 66 57 6 48 50 6 57 56 3 63 55 3 70 62 6 32 34 4 51 33 3 55 56 3 62 56 4 23 32 4 33 47 1 39 47 2 38 34 4 32 41 2 34 41 5 15 25 5 68 51 2 49 51 2 41 51 1 47 48 5 51 34 1 48 39 5 34 24 1 39 32 5 24 7 5 25 35 2 51 35 5 59 53 1 46 53 5 53 43 1 53 61 5 43 58 6 28 27 5 58 41 5 7 24 1 32 24 5 22 28 6 8 10 5 28 34 1 24 32 5 34 17 1 32 24 5 17 34 1 24 32 5 34 49 1 32 24 5 49 34 1 24 25 5 34 19 1 25 34 5 19 34 1 34 35 5 34 51 1 35 43 3 14 46 1 43 51 3 46 40 1 51 58 3 40 41 6 50 51 3 41 49 1 58 59 1 61 53 6 51 52 3 49 52 1 59 50 1 53 44"
"Pg2g3 Pe7e5 Pe2e3 Pe5e4 Bf1e2 Nb8c6 Pb2b3 Pd7d5 Bc1b2 Ng8f6 Ng1h3 Bc8h3 Pa2a4 Pa7a6 Rh1g1 Bf8d6 Pd2d3 Ke8g8 Pd3d4 Bd6b4 Pc2c3 Bb4d6 Pc3c4 Pd5c4 Qd1c2 Pc4b3 Pa4a5 Pb3c2 Ra1c1 Bd6b4 Bb2c2 Nc6a5 Pg3g4 Na5b3 Nb1d2 Nb3c1 Qc2c1 Nf6d5 Pg4g5 Nd5e7 Pf2f3 Pe4f3 Nd2f3 Rf8e8 Ke1f2 Ne7f5 Kf2g3 Nf5e3 Rg1e1 Pf7f6 Pg5f6 Pg7f6 Re1d1 Pb7b5 Rd1d2 Kg8f7 Bb2a3 Bb4d2 Rc1d2 Ne3c4 Rd2d5 Nc4a3 Rd5d2 Re8d8 Rd2d8 Ra8d8 Nf3d2 Rd8d2 Rd1d2 Rd2a2 Rd2c2 Ra2a3 Kg3g4 Ra3e3 Kg4f4 Re3e2 Rc2c7 Kf7g6 Kf4e4 Re2e4","28","path obstruction","Pg2g3 Pe7e5 Pe2e3 Pe5e4 Bf1e2 Nb8c6 Pb2b3 Pd7d5 Bc1b2 Ng8f6 Ng1h3 Bc8h3 Pa2a4 Pa7a6 Rh1g1 Bf8d6 Pd2d3 Ke8g8 Pd3d4 Bd6b4 Pc2c3 Bb4d6 Pc3c4 Pd5c4 Qd1c2 Pc4b3 Pa4a5 Pb3c2 Ra1c1","75 6 56 57 6 45 43 6 40 41 6 43 42 4 47 40 5 22 28 6 16 17 6 37 35 4 23 16 5 62 52 5 55 65 4 30 65 6 8 10 6 13 12 3 63 55 4 54 36 6 32 33 1 46 62 6 33 34 4 36 18 6 24 25 4 18 36 6 25 26 6 35 26 2 31 24 6 26 17 6 10 11 6 17 24 3 7 23 4 36 18 4 16 24 5 28 11 6 57 58 5 11 17 5 15 32 5 17 23 2 24 23 5 52 35 6 58 59 5 35 45 6 48 49 6 42 49 5 32 49 3 54 46 1 39 48 5 45 51 1 48 57 5 51 41 3 55 39 6 53 52 6 59 52 6 61 52 3 39 31 6 21 19 3 31 32 1 62 53 4 16 9 4 18 32 3 23 32 5 41 26 3 32 35 5 26 9 3 35 32 3 46 38 3 32 38 3 14 38 5 49 32 3 38 32 3 31 32 3 32 8 3 32 24 3 8 9 1 57 58 3 9 41 1 58 50 3 41 40 3 24 29 1 53 60 1 50 42 3 40 42"
"Pd2d4 Pa7a6 Pc2c3 Pc7c5 Pe2e3 Pd7d6 Ng1f3 Pe7e6 Bf1e2 Bf8e7 Ke1g1 Pb7b6 Ph2h3 Bc8b7 Pa2a3 Nb8d7 Pb2b4 Ng8f6 Bc1b2 Nd7f8 Pb4b5 Pa6b5 Nb1d2 Ra8a7 Nd2b1 Ke8g8 Nb1d2 Kg8h8 Ra1c1 Rf8g8 Rf1e1 Qd8c8 Qd1c2 Rg8h8 Re1e2 Nf8g6 Kg1h2 Rh8f8 Rc1d1 Nf6h5 Nf3g1 Ng6h4 Pe3e4 Nh4g6 Pg2g3 Nh5f6 Ng1f3 Be7d8 Nf3h4 Nf6g8 Nh4g2 Ph7h6 Nd2f1 Pf7f5 Kh2g1 Pf5e4 Nc3e4 Bb7e4 Be2b5 Ng8e7 Bb5d7 Rd8d7 Rd1c1 Bd8f6 Pf2f3 Be4c6 Kh2h1 Ne7f5 Bb2c1 Kh8g8 Qc2e2 Bf6d8 Re2e1 Qc8b8 Pg3g4 Nf5h4 Kh1h2 Nh4f3 Re1e2 Bd8f6","25","path obstruction","Pd2d4 Pa7a6 Pc2c3 Pc7c5 Pe2e3 Pd7d6 Ng1f3 Pe7e6 Bf1e2 Bf8e7 Ke1g1 Pb7b6 Ph2h3 Bc8b7 Pa2a3 Nb8d7 Pb2b4 Ng8f6 Bc1b2 Nd7f8 Pb4b5 Pa6b5 Nb1d2 Ra8a7 Nd2b1 Ke8g8","75 6 32 34 6 13 12 6 24 25 6 29 27 6 40 41 6 37 36 5 55 49 6 45 44 4 47 40 4 54 45 1 39 55 6 21 20 6 64 65 4 30 21 6 8 9 5 22 37 6 16 18 5 62 52 4 23 16 5 37 54 6 18 19 6 12 19 5 15 32 3 14 13 5 32 15 1 46 62 5 15 32 1 62 70 3 7 23 3 54 62 3 47 39 2 38 30 2 31 24 3 62 70 3 39 40 5 54 60 1 55 64 3 70 54 3 23 31 5 52 67 5 49 55 5 60 66 6 41 42 5 66 60 6 56 57 5 67 52 5 55 49 4 45 38 5 49 66 5 52 62 5 66 56 6 69 68 5 32 47 6 53 51 1 64 55 6 51 42 5 25 42 4 21 42 4 40 19 5 62 45 4 19 37 3 38 37 3 31 23 4 38 52 6 48 49 4 42 28 1 64 63 5 45 51 4 16 23 1 70 62 2 24 40 4 52 38 3 40 39 2 30 22 6 57 58 5 51 66 1 63 64 5 66 49 3 39 40 4 38 52"
"Ng1h3 Pd7d5 Nh3g5 Pf7f6 Ng5f7 Ke8f7 Pe2e3 Kf7e8 Bf1e2 Pe7e5 Pd2d3 Bf8d6 Qd1d2 Bc8d7 Qd2c3 Qd8e7 Bc1d2 Nb8c6 Qc3b3 Bd6b8 Pc2c3 Ph7h6 Qb3c2 Pg7g5 Ke1d1 Pf6f5 Qc2b3 Ke8c8 Kd1e1 Pe5e4 Pd3e4 Bb8d6 Pe4d5 Ng8f6 Pd5c6 Bd7c6 Be2c4 Bc6g2 Bc4e6 Kc8b8 Be6f5 Bg2h1 Bf5d7 Rd8d7 Qb3e6 Qe7e6 Bd2h6 Rh8h6 Nb1d2 Rh6e6 Nd2e4 Bd6f8 Ne4g5 Rd7e7 Ng5e6 Re7e6 Ne6f8 Re6e1 Ke1d2 Re1a1 Nf8g6 Ra1a2 Kd2e3 Bh1f3 Ke3f3 Nf6d5 Kf3g2 Nd5c3 Pb2c3 Pa7a6 Rf1e1 Pa6a5 Pc3c4 Pa5a4 Pc4c5 Pa4a3 Re1e7 Pa3a2 Pc5c6 Nd5b4","19","path obstruction","Ng1h3 Pd7d5 Nh3g5 Pf7f6 Ng5f7 Ke8f7 Pe2e3 Kf7e8 Bf1e2 Pe7e5 Pd2d3 Bf8d6 Qd1d2 Bc8d7 Qd2c3 Qd8e7 Bc1d2 Nb8c6 Qc3b3 Bd6b8","75 5 55 65 6 37 35 5 65 59 6 53 52 5 59 53 1 46 53 6 40 41 1 53 46 4 47 40 6 45 43 6 32 33 4 54 36 2 31 32 4 30 37 2 32 25 2 38 45 4 23 32 5 22 28 2 25 17 4 36 22 6 24 25 6 69 68 2 17 24 6 61 59 1 39 31 6 52 51 2 24 17 1 46 30 1 31 39 6 43 42 6 33 42 4 22 36 6 42 35 5 62 52 6 35 28 4 37 28 4 40 26 4 28 56 4 26 44 1 30 22 4 44 51 4 56 63 4 51 37 3 38 37 2 17 44 2 45 44 4 32 68 3 70 68 5 15 32 3 68 44 5 32 42 4 36 54 5 42 59 3 37 45 5 59 44 3 45 44 5 44 54 3 44 39 1 39 32 3 39 7 5 54 60 3 7 8 1 32 41 4 63 49 1 41 49 5 52 35 1 49 56 5 35 25 6 16 25 6 13 12 3 47 39 6 12 11 6 25 26 6 11 10 6 26 27 6 10 9 3 39 45 6 9 8 6 27 28 5 35 18"
"Pd2d4 Ng8f6 Nb1c3 Pg7g6 Pe2e4 Bf8g7 Pf2f4 Pd7d6 Ng1f3 Pc7c6 Pd4d5 Pc6d5 Qd1e2 Bc8d7 Bc1e3 Ke8g8 Pe4e5 Pd6e5 Pf4e5 Nb8c6 Bf1d3 Ra8c8 Nc3e4 Nf6e4 Bd3e4 Pd5e4 Qe2e4 Bd7c6 Be3d2 Rf8e8 Qe4d3 Qd8d7 Qd3e2 Qd7f5 Bd2h6 Ph7h6 Nf3d4 Bc6g2 Rh1g1 Bg2d5 Ke1c1 Bd5a2 Pc2c3 Qf5e6 Pb2b3 Rc8d8 Qe2c2 Qe6e5 Pc3c4 Ba2b3 Rd1d2 Bb3c4 Bd2c3 Bg7c3 Nd4c2 Bc4d5 Nc2a1 Bc3a1 Ph2h4 Ba1f6 Na1c2 Bd5c6 Nc2b4 Qe5d5 Qc2b2 Pb7b6 Nb4c2 Qd5d3 Kc1b2 Bc6b7 Nc2b4 Pe7e5 Pf4f5 Pg6f5 Ph4h5 Bf6g5 Kb2a3 Qd3d2 Qb2d2 Bg5d2","20","path obstruction","Pd2d4 Ng8f6 Nb1c3 Pg7g6 Pe2e4 Bf8g7 Pf2f4 Pd7d6 Ng1f3 Pc7c6 Pd4d5 Pc6d5 Qd1e2 Bc8d7 Bc1e3 Ke8g8 Pe4e5 Pd6e5 Pf4e5 Nb8c6 Bf1d3","75 6 32 34 5 62 52 5 15 25 6 61 60 6 40 42 4 54 61 6 48 50 6 37 36 5 55 49 6 29 28 6 34 35 6 28 35 2 31 40 4 30 37 4 23 41 1 46 62 6 42 43 6 36 43 6 50 43 5 22 28 4 47 33 3 14 30 5 25 42 5 52 42 4 33 42 6 35 42 2 40 42 4 37 28 4 41 32 3 54 46 2 42 33 2 38 37 2 33 40 2 37 51 4 32 68 6 69 68 5 49 34 4 28 56 3 63 55 4 56 35 1 39 23 4 35 8 6 24 25 2 51 44 6 16 17 3 30 38 2 40 24 2 44 43 6 25 26 4 8 17 3 31 32 4 17 26 4 32 25 4 61 25 5 34 24 4 26 35 5 24 7 4 25 7 6 64 66 4 7 52 5 7 24 4 35 28 5 24 18 2 43 35 2 24 16 6 21 20 5 18 24 2 35 33 1 23 16 4 28 21 5 24 18 6 45 43 6 50 51 6 60 51 6 66 67 4 52 59 1 16 9 2 33 32 2 16 32 4 59 32"
"Ph2h4 Ph7h5 Pd2d3 Pd7d5 Pe2e4 Pd5e4 Pd3e4 Nb8c6 Nb1c3 Ng8f6 Bc1g5 Nf6e4 Nc3e4 Bc8g4 Pf2f3 Bg4f5 Ne4c3 Nc6e5 Ra1c1 Bf5g6 Bf1b5 Bg6d3 Rc1d1 Bd3b5 Nc3b5 Pc7c6 Nb5d6 Ke8f8 Nd6b7 Qd8b6 Rd1d6 Qb6b7 Rd6d3 Ra8d8 Rd3c3 Qb7b6 Rc3c6 Qb6c6 Pc2c4 Qc6g2 Rh1f1 Qg2d2 Qd1d2 Pe7e6 Pc4c5 Kf8e7 Pa2a3 Rd8d2 Bg5e3 Rd2b2 Pa3a4 Rb2b1 Ke1f2 Rb1a1 Rf1a1 Rh8d8 Ra1d1 Rd8d1 Ng1h3 Ke7f6 Kf2g2 Rd1d2 Kg2f1 Rd2d1 Nh3g1 Ne5f3 Kf1g2 Rd1d2 Kg2h3 Nf3e1 Kh3g2 Rd2e2 Kg2h3 Re2e3 Kh3g4 Re3c3 Kg4h4 Kf6g6 Kh4h3 Rc3h3","21","pseudolegal","Ph2h4 Ph7h5 Pd2d3 Pd7d5 Pe2e4 Pd5e4 Pd3e4 Nb8c6 Nb1c3 Ng8f6 Bc1g5 Nf6e4 Nc3e4 Bc8g4 Pf2f3 Bg4f5 Ne4c3 Nc6e5 Ra1c1 Bf5g6 Bf1b5 Bg6d3","75 6 64 66 6 69 67 6 32 33 6 37 35 6 40 42 6 35 42 6 33 42 5 22 28 5 15 25 5 62 52 4 23 59 5 52 42 5 25 42 4 30 58 6 48 49 4 58 51 5 42 25 5 28 43 3 7 23 4 51 60 4 47 19 4 60 33 3 23 31 4 33 19 5 25 19 6 29 28 5 19 36 1 46 54 5 36 21 2 38 20 3 31 36 2 20 21 3 36 33 3 14 38 3 33 25 2 21 20 3 25 28 2 20 28 6 24 26 2 28 56 3 63 47 2 56 32 2 31 32 6 45 44 6 26 27 1 54 45 6 8 9 3 38 32 4 59 41 3 32 16 6 9 10 3 16 15 1 39 48 3 15 7 3 47 7 3 70 38 3 7 31 3 38 31 5 55 65 1 45 52 1 48 56 3 31 32 1 56 47 3 32 31 5 65 55 5 43 49 1 47 56 3 31 32 1 56 65 5 49 39 1 65 56 3 32 40 1 56 65 3 40 41 1 65 58 3 41 25 1 58 66 1 52 60 1 66 65 3 25 65"
"Pd2d4 Pc7c5 Pe2e3 Pg7g6 Bf1c4 Bf8g7 Ng1f3 Pe7e6 Pc2c3 Pb7b6 Pe3e4 Bc8b7 Pe4e5 Ng8e7 Nf3g5 Pd7d5 Pe5d6 Ke8g8 Pd6e7 Qd8e7 Ke1g1 Ph7h6 Ng5f3 Nb8d7 Nf3e5 Qe7e5 Pd4e5 Nd7e5 Bc4e2 Ra8d8 Pf2f4 Ne5d7 Be2f3 Nd7c5 Bf3b7 Rd8d1 Rf1d1 Bb7g2 Kg1g2 Nc5b7 Pf4f5 Nb7c5 Bc1f4 Rf8d8 Rd1e1 Rd8d2 Bf4d2 Rd8d2 Kg2h1 Rd2b2 Re1f1 Nf6d7 Rf1e1 Rb2d2 Re1d1 Rd2a2 Rd1f1 Pa7a5 Rf1f7 Pa5a4 Rf7d7 Ra2a1 Kh1g2 Ra1a2 Rd7a7 Ra2h2 Kg2h3 Pa4a3 Ra7a6 Kg8f7 Ra6a3 Rh2e2 Kh3g3 Re2e3 Kg3f2 Re3e4 Ra3b3 Kf7f6 Pc3c4 Re4d4","25","path obstruction","Pd2d4 Pc7c5 Pe2e3 Pg7g6 Bf1c4 Bf8g7 Ng1f3 Pe7e6 Pc2c3 Pb7b6 Pe3e4 Bc8b7 Pe4e5 Ng8e7 Nf3g5 Pd7d5 Pe5d6 Ke8g8 Pd6e7 Qd8e7 Ke1g1 Ph7h6 Ng5f3 Nb8d7 Nf3e5 Qe7e5","75 6 32 34 6 29 27 6 40 41 6 61 60 4 47 26 4 54 61 5 55 49 6 45 44 6 24 25 6 21 20 6 41 42 4 30 21 6 42 43 5 62 45 5 49 59 6 37 35 6 43 36 1 46 62 6 36 45 2 38 45 1 39 55 6 69 68 5 59 49 5 22 37 5 49 43 2 45 43 6 34 43 5 37 43 4 26 40 3 14 38 6 48 50 5 43 37 4 40 49 5 37 27 4 49 21 3 38 31 3 47 31 4 21 56 1 55 56 5 27 21 6 50 51 5 21 27 4 23 50 3 54 38 3 31 39 3 38 32 4 50 32 3 38 32 1 56 63 3 32 16 3 39 47 5 52 37 3 47 39 3 16 32 3 39 31 3 32 8 3 31 47 6 13 11 3 47 53 6 11 10 3 53 37 3 8 7 1 63 56 3 7 8 3 37 13 3 8 64 1 56 65 6 10 9 3 13 12 1 62 53 3 12 9 3 64 40 1 65 57 3 40 41 1 57 48 3 41 42 3 9 17 1 53 52 6 25 26 3 42 34"
